date	ISE1	ISE2	SP1	DAX1	FTSE1	NIKKEI1	BOVESPA1	EU1	EM	ISE3	ISE4	SP2	DAX2	FTSE2	NIKKE2	BOVESPA2	EU2	EM2
15-Jun-09	-0,003623787	-0,010935365	-0,024055536	-0,036010872	-0,026461398	-0,009531439	-0,028867828	-0,026607747	-0,021109333	-0,004348544	-0,013122438	-0,019244429	-0,028808698	-0,029107538	-0,010484583	-0,024537654	-0,022616585	-0,027442133
16-Jun-09	-0,004441286	-0,004115531	-0,012801901	0,000159498	0,000600837	-0,028981619	-0,016040638	-0,001898177	-0,009452694	-0,005329543	-0,004938637	-0,010241521	0,000127598	0,000660921	-0,031879781	-0,013634542	-0,00161345	-0,012288502
17-Jun-09	0,001688065	-0,002397706	-0,00138258	-0,018727781	-0,011641683	0,008979463	-0,003129526	-0,017037019	-0,013276347	0,002025678	-0,002877247	-0,001106064	-0,014982225	-0,012805851	0,009877409	-0,002660097	-0,014481466	-0,017259251
18-Jun-09	0,031866012	0,024440981	0,008375844	0,007782173	0,000560787	-0,014032772	-0,002805326	0,006532695	-0,009827668	0,038239214	0,029329177	0,006700675	0,006225738	0,000616866	-0,015436049	-0,002384527	0,005552791	-0,012775968
19-Jun-09	0,002917994	0,009371344	0,003109374	0,00040922	0,015069604	0,008470044	0,009210347	0,010530485	0,007504972	0,003501593	0,011245613	0,002487499	0,000327376	0,016576564	0,009317048	0,007828795	0,008950912	0,009756464
22-Jun-09	-0,011589253	-0,014240564	-0,031078361	-0,030645878	-0,026085699	0,00408005	-0,037260554	-0,028450775	-0,011895017	-0,013907104	-0,017088677	-0,024862689	-0,024516702	-0,028694269	0,004488055	-0,031671471	-0,024183159	-0,015463522
23-Jun-09	-0,014168795	-0,024762184	0,002304071	0,002925363	-0,00094518	-0,028559096	0,006424415	-0,000397087	-0,014676581	-0,017002554	-0,029714621	0,001843257	0,00234029	-0,001039698	-0,031415006	0,005460753	-0,000337524	-0,019079555
24-Jun-09	0,024046363	0,032322169	0,006503219	0,027007371	0,011751017	0,00425394	-0,002854675	0,021006006	0,016991546	0,028855636	0,038786603	0,005202575	0,021605897	0,012926119	0,004679334	-0,002426474	0,017855105	0,02208901
25-Jun-09	0,015786402	0,020041017	0,021217576	-0,007357423	-0,006422449	0,021228049	0,036431633	-0,006491876	0,013359036	0,018943682	0,02404922	0,016974061	-0,005885938	-0,007064694	0,023350854	0,030966888	-0,005518095	0,017366747
26-Jun-09	0,011719598	0,02094488	-0,001478936	-0,005030798	-0,00273147	0,008266001	-0,000563101	-0,002434553	0,009896025	0,014063518	0,025133856	-0,001183149	-0,004024638	-0,003004617	0,009092601	-0,000478636	-0,00206937	0,012864833
29-Jun-09	0,002315584	0,004539175	0,009024344	0,022485929	0,012419609	-0,00955408	0,012584123	0,01610096	0,003009271	0,002778701	0,00544701	0,007219475	0,017988743	0,01366157	-0,010509488	0,010696505	0,013685816	0,003912052
30-Jun-09	0,002929655	0,006462161	-0,008567381	-0,015773409	-0,01048797	0,017726206	-0,012992085	-0,009756314	-0,006932094	0,003515586	0,007754593	-0,006853905	-0,012618727	-0,011536767	0,019498827	-0,011043272	-0,008292867	-0,009011722
1-Jul-09	0,007996801	0,008066865	0,004352434	0,019930494	0,021304896	-0,001860454	0,001533847	0,018996966	0,01104966	0,009596161	0,009680238	0,003481947	0,015944395	0,023435386	-0,002046499	0,00130377	0,016147421	0,014364558
2-Jul-09	-0,005590715	-0,002963695	-0,029577647	-0,03885596	-0,0248176	-0,006437219	-0,010120103	-0,026148902	-0,004837023	-0,006708858	-0,003556434	-0,023662118	-0,031084768	-0,02729936	-0,007080941	-0,008602088	-0,022226567	-0,00628813
3-Jul-09	-0,006518816	-0,011508276	0,002562476	-0,00218104	0,000472222	-0,006101921	-0,001765399	-0,000129804	0,000864074	-0,007822579	-0,013809931	0,002049981	-0,001744832	0,000519444	-0,006712113	-0,001500589	-0,000110333	0,001123296
6-Jul-09	-0,00105307	-0,009724852	0	-0,012049252	-0,009820745	-0,013869065	-0,006164046	-0,01052673	-0,013954751	-0,001263684	-0,011669822	0	-0,009639402	-0,01080282	-0,015255972	-0,005239439	-0,008947721	-0,018141176
7-Jul-09	0,012265455	0,017404655	-0,019879851	-0,011595793	-0,001885015	-0,0034229	-0,023282659	-0,005062892	-0,002388698	0,014718546	0,020885586	-0,015903881	-0,009276634	-0,002073517	-0,00376519	-0,01979026	-0,004303458	-0,003105307
8-Jul-09	-0,001519732	-0,0098359	-0,001669895	-0,005569842	-0,011240391	-0,02381417	-0,005657236	-0,011370978	-0,007945176	-0,001823678	-0,01180308	-0,001335916	-0,004455874	-0,01236443	-0,026195587	-0,004808651	-0,009665331	-0,010328729
9-Jul-09	-0,004539036	-0,001230056	0,003540952	0,012479081	0,00445843	-0,013862056	0,000873993	0,005713551	0,003546083	-0,005446843	-0,001476067	0,002832762	0,009983265	0,004904273	-0,015248262	0,000742894	0,004856518	0,004609908
10-Jul-09	-0,005617343	-0,008927347	-0,004029952	-0,01167899	-0,007603314	-0,000406925	0	-0,010951065	-0,003456886	-0,006740812	-0,010712816	-0,003223962	-0,009343192	-0,008363645	-0,000447618	0	-0,009308405	-0,004493952
13-Jul-09	0,006074147	0,003941595	0,024627968	0,031411443	0,017985189	-0,025844501	-0,000691001	0,020103773	-0,013401351	0,007288976	0,004729914	0,019702374	0,025129154	0,019783708	-0,028428951	-0,000587351	0,017088207	-0,017421756
14-Jul-09	-0,008232237	0,001961398	0,00530194	0,012489601	0,008436269	0,023098273	-0,006404264	0,00981059	0,016832183	-0,009878684	0,002353678	0,004241552	0,009991681	0,009279896	0,0254081	-0,005443624	0,008339002	0,021881838
15-Jul-09	0,032511512	0,036041524	0,029199472	0,030228467	0,025350254	0,000802976	0,048407174	0,027037465	0,027435226	0,039013814	0,043249829	0,023359578	0,024182774	0,027885279	0,000883274	0,041146098	0,022981845	0,035665794
16-Jul-09	0,006370441	0,010105514	0,008604637	0,00581654	0,003513893	0,008049079	0,01203328	0,004621884	0,006022186	0,007644529	0,012126617	0,00688371	0,004653232	0,003865282	0,008853987	0,010228288	0,003928601	0,007828842
17-Jul-09	-0,011323604	-0,009281959	-0,000382751	0,004269506	0,006171025	0,005460144	0,002961825	0,006393209	0,010282347	-0,013588325	-0,011138351	-0,000306201	0,003415605	0,006788128	0,006006158	0,002517551	0,005434228	0,013367051
20-Jul-09	0,013780465	0,024767693	0,011366703	0,01034125	0,012409018	0,026955527	0,020584797	0,010856959	0,023092409	0,016536558	0,029721232	0,009093362	0,008273	0,01364992	0,02965108	0,017497077	0,009228415	0,030020132
21-Jul-09	-0,006357127	-0,005420251	0,003620702	0,012607683	0,008426009	0	0,001485116	0,00790874	0,001526131	-0,007628552	-0,006504301	0,002896562	0,010086146	0,00926861	0	0,001262349	0,006722429	0,00198397
22-Jul-09	0,004758472	0,009434319	-0,000534409	0,005401593	0,002785548	0,007343449	-0,003028966	0,002757225	-0,004710116	0,005710166	0,011321183	-0,000427527	0,004321274	0,003064103	0,008077794	-0,002574621	0,002343641	-0,006123151
23-Jul-09	0,018495281	0,027708479	0,023022629	0,024250767	0,014602347	0,007151049	0,021916235	0,018131092	0,016398626	0,022194337	0,033250175	0,018418103	0,019400614	0,016062582	0,007866154	0,0186288	0,015411428	0,021318214
24-Jul-09	0,012603659	0,01469961	0,003037511	-0,003420947	0,003677601	0,015362945	0,00382684	0,000477297	0,003712147	0,015124391	0,017639532	0,002430009	-0,002736758	0,004045361	0,01689924	0,003252814	0,000405702	0,004825791
27-Jul-09	0,011235934	0,015375231	0,002977407	0,004234371	0,002073625	0,014387358	0,001687981	0,003589901	0,009279397	0,013483121	0,018450277	0,002381926	0,003387497	0,002280988	0,015826094	0,001434784	0,003051416	0,012063216
28-Jul-09	0,004036218	0,008396005	-0,00260985	-0,014734175	-0,012572986	-0,000138779	-0,001412572	-0,009714293	0,003495323	0,004843462	0,010075206	-0,00208788	-0,01178734	-0,013830285	-0,000152657	-0,001200686	-0,008257149	0,00454392
29-Jul-09	0,009330697	-0,000453061	-0,004573436	0,018301985	0,004120628	0,002572215	-0,01362225	0,00679058	-0,013102375	0,011196836	-0,000543673	-0,003658749	0,014641588	0,004532691	0,002829437	-0,011578913	0,005771993	-0,017033088
30-Jul-09	0,043744798	0,04563733	0,011825409	0,01699602	0,018324749	0,00512565	0,013732392	0,020259518	0,010000404	0,052493758	0,054764796	0,009460327	0,013596816	0,020157224	0,005638215	0,011672533	0,01722059	0,013000525
31-Jul-09	0,010826132	0,016193889	0,000739529	-0,005334443	-0,005021656	0,018675099	0,005272613	-0,002400819	0,010755726	0,012991358	0,019432667	0,000591623	-0,004267554	-0,005523822	0,020542609	0,004481721	-0,002040696	0,013982444
3-Aug-09	0,045219554	0,050339385	0,015225583	0,017606197	0,01595143	-0,000421067	0,022246412	0,013411189	0,016159052	0,054263465	0,060407262	0,012180466	0,014084958	0,017546573	-0,000463174	0,01890945	0,011399511	0,021006768
4-Aug-09	0,001853539	0,005901211	0,003007551	-0,001813006	-0,002373343	0,002174891	0,000714056	-0,002555235	-0,003348635	0,002224247	0,007081453	0,002406041	-0,001450405	-0,002610677	0,00239238	0,000606948	-0,00217195	-0,004353226
5-Aug-09	-0,017993859	-0,016477754	-0,002917791	-0,011886829	-0,005215443	-0,011875526	0,006155398	-0,006186667	-0,004860192	-0,021592631	-0,019773305	-0,002334233	-0,009509463	-0,005736987	-0,013063079	0,005232088	-0,005258667	-0,00631825
6-Aug-09	-0,001445482	-0,007075515	-0,005640579	0,003165165	0,009295817	0,013135453	-0,011218338	0,007141904	0,001624173	-0,001734578	-0,008490618	-0,004512463	0,002532132	0,010225399	0,014448998	-0,009535587	0,006070618	0,002111425
7-Aug-09	0,021028135	0,012236363	0,013349737	0,016434111	0,008724225	0,002307673	0,01026016	0,01108049	-0,002621474	0,025233762	0,014683636	0,01067979	0,013147289	0,009596648	0,00253844	0,008721136	0,009418417	-0,003407916
10-Aug-09	-0,001832467	0,004289841	-0,003350552	-0,007509404	-0,001988619	0,010715437	0,008837102	-0,003177243	0,00419627	-0,00219896	0,005147809	-0,002680442	-0,006007523	-0,002187481	0,011786981	0,007511537	-0,002700657	0,005455151
11-Aug-09	-0,02278477	-0,036549776	-0,012740935	-0,02472302	-0,010837387	0,005798293	-0,018989655	-0,013443727	-0,006116571	-0,027341724	-0,043859731	-0,010192748	-0,019778416	-0,011921126	0,006378122	-0,016141207	-0,011427168	-0,007951542
12-Aug-09	0,004813828	-0,00436774	0,011459209	0,012087512	0,009693198	-0,014315821	0,014722248	0,010512515	-0,006397762	0,005776594	-0,005241288	0,009167367	0,00967001	0,010662518	-0,015747403	0,012513911	0,008935638	-0,008317091
13-Aug-09	0,013453937	0,033335747	0,006856468	0,009491105	0,008171239	0,007845521	0,00809607	0,007872083	0,013275554	0,016144724	0,040002896	0,005485174	0,007592884	0,008988363	0,008630073	0,00688166	0,006691271	0,01725822
14-Aug-09	-0,004084155	-0,007142277	-0,008567996	-0,017180275	-0,008765038	0,007591021	-0,007212881	-0,008324871	-0,001426894	-0,004900986	-0,008570732	-0,006854397	-0,01374422	-0,009641542	0,008350123	-0,006130949	-0,00707614	-0,001854962
17-Aug-09	-0,000271351	-0,017895879	-0,024559914	-0,02045602	-0,014745432	-0,031510413	-0,025391151	-0,01925327	-0,02977241	-0,000325621	-0,021475055	-0,019647931	-0,016364816	-0,016219975	-0,034661454	-0,021582478	-0,01636528	-0,038704133
18-Aug-09	-0,001299983	0,006328676	0,010094531	0,009400826	0,008745287	0,001590965	0,009570486	0,009641885	0,002853029	-0,00155998	0,007594411	0,008075625	0,007520661	0,009619816	0,001750062	0,008134913	0,008195602	0,003708938
19-Aug-09	0,031414816	0,027861466	0,006837444	-0,003579228	0,000831956	-0,007902834	0,007274059	-4,21E-05	-0,003350004	0,037697779	0,033433759	0,005469955	-0,002863382	0,000915152	-0,008693117	0,00618295	-3,57998E-05	-0,004355005
20-Aug-09	0,019757306	0,026608014	0,010889255	0,015001647	0,014164513	0,01742954	0,011948419	0,014198886	0,013296568	0,023708767	0,031929617	0,008711404	0,012001318	0,015580964	0,019172494	0,010156156	0,012069053	0,017285538
21-Aug-09	0,013108203	0,01466062	0,01845147	0,028159057	0,019631127	-0,014083517	0,015677695	0,023348771	0,006812872	0,015729844	0,017592744	0,014761176	0,022527246	0,02159424	-0,015491869	0,013326041	0,019846455	0,008856734
24-Aug-09	0,012676973	0,016467907	-0,000545889	0,010382074	0,009295139	0,032938842	0,000796509	0,010500577	0,016065598	0,015212368	0,019761488	-0,000436711	0,008305659	0,010224653	0,036232726	0,000677033	0,00892549	0,020885277
25-Aug-09	0,006291416	-0,000329157	0,002366611	0,006742021	0,004198518	-0,007940868	-0,006146066	0,004957708	-0,0014647	0,007549699	-0,000394988	0,001893289	0,005393617	0,00461837	-0,008734955	-0,005224156	0,004214052	-0,00190411
26-Aug-09	-0,023435627	-0,026864444	0,000116725	-0,006339909	-0,005342917	0,013469431	0,005990277	-0,004106477	-0,001999212	-0,028122752	-0,032237333	0,00009338	-0,005071927	-0,005877209	0,014816374	0,005091735	-0,003490505	-0,002598976
27-Aug-09	0,008987423	0,006307214	0,002777914	-0,009395737	-0,004344269	-0,015700096	-0,001073872	-0,004156013	-0,006473657	0,010784908	0,007568657	0,002222331	-0,00751659	-0,004778696	-0,017270106	-0,000912791	-0,003532611	-0,008415754
28-Aug-09	0,003705789	0,007392781	-0,001990379	0,008558729	0,008079158	0,00572828	-5,20E-05	0,009242537	0,005024977	0,004446947	0,008871337	-0,001592303	0,006846983	0,008887074	0,006301108	-4,41922E-05	0,007856156	0,00653247
31-Aug-09	-0,021432986	-0,025187312	-0,008109142	-0,010807922	-0,018338199	-0,003957836	-0,021228575	-0,006164299	-0,012832464	-0,025719583	-0,030224774	-0,006487314	-0,008646338	-0,020172019	-0,00435362	-0,018044289	-0,005239654	-0,016682203
1-Sep-09	0,008224308	0,007152568	-0,022372209	-0,024247085	0	0,003570449	-0,012003278	-0,017967666	0,003596736	0,00986917	0,008583082	-0,017897767	-0,019397668	0	0,003927494	-0,010202786	-0,015272516	0,004675757
2-Sep-09	-0,02534402	-0,03160451	-0,003301906	-0,001399438	-0,000456564	-0,023989018	-0,007715796	-0,00598433	-0,008320949	-0,030412824	-0,037925412	-0,002641525	-0,00111955	-0,00050222	-0,02638792	-0,006558427	-0,005086681	-0,010817234
3-Sep-09	0,008378078	0,012507327	0,008498592	-0,003468519	-0,004306092	-0,006423021	0,005778958	-0,001465902	0,008117162	0,010053694	0,015008792	0,006798874	-0,002774815	-0,004736701	-0,007065323	0,004912114	-0,001246017	0,010552311
4-Sep-09	-0,021587901	-0,01798409	0,01303221	0,015536746	0,01138013	-0,00269879	0,016821479	0,012772763	0,009702045	-0,025905481	-0,021580908	0,010425768	0,012429397	0,012518143	-0,002968669	0,014298257	0,010856849	0,012612659
7-Sep-09	0,002509442	0,010777477	0,008806056	0,014579985	0,016658706	0,013051646	0	0,015583349	0,010025827	0,00301133	0,012932972	0,007044845	0,011663988	0,018324577	0,014356811	0	0,013245847	0,013033575
8-Sep-09	-0,009497407	-0,006658603	0	0,003329304	0,002854109	0,006979791	0,021012589	0,002873531	0,013928806	-0,011396888	-0,007990324	0	0,002663443	0,00313952	0,00767777	0,017860701	0,002442501	0,018107448
9-Sep-09	-0,005834448	-0,008671602	0,007752278	0,016738829	0,01145557	-0,007832791	0,000950201	0,01084736	-0,002746053	-0,007001338	-0,010405922	0,006201822	0,013391063	0,012601127	-0,00861607	0,000807671	0,009220256	-0,003569869
10-Sep-09	0,007574225	-0,002567542	0,010368274	0,00367266	-0,003322661	0,019354473	0,010751868	-0,00103475	0,009233671	0,00908907	-0,00308105	0,008294619	0,002938128	-0,003654927	0,02128992	0,009139088	-0,000879538	0,012003772
11-Sep-09	0,036271557	0,040760842	-0,001351306	0,005214478	0,00476039	-0,006617068	-0,002908421	0,005179929	0,003606254	0,043525868	0,04891301	-0,001081045	0,004171582	0,005236429	-0,007278775	-0,002472158	0,00440294	0,00468813
14-Sep-09	-0,001994969	-0,005213742	0,006319121	-0,000672343	0,001475515	-0,023469587	0,008564121	-0,000698728	-0,008405198	-0,002393963	-0,00625649	0,005055297	-0,000537874	0,001623067	-0,025816546	0,007279503	-0,000593919	-0,010926757
15-Sep-09	-0,012536673	-0,004136276	0,003130399	0,001553886	0,004611876	0,00152402	0,00670439	0,004297024	0,008323168	-0,015044008	-0,004963531	0,002504319	0,001243109	0,005073064	0,001676422	0,005698732	0,00365247	0,010820148
16-Sep-09	0,016615187	0,025284654	0,015207304	0,012583534	0,016132238	0,005188316	0,019169169	0,014512465	0,015813252	0,019938224	0,030341585	0,012165843	0,010066827	0,017745462	0,005707148	0,016293794	0,012335595	0,020557228
17-Sep-09	0,006084621	0,011543224	-0,003064311	0,005402676	0,007756573	0,016706504	-0,002901027	0,005445147	0,005761581	0,007301545	0,013851869	-0,002451449	0,004322141	0,00853223	0,018377154	-0,002465873	0,004628375	0,007490055
18-Sep-09	0,004157378	0,000267365	0,002633813	-0,004776585	0,001721987	-0,007039407	0,00772294	-0,00036404	0,000412402	0,004988854	0,000320838	0,00210705	-0,003821268	0,001894186	-0,007743348	0,006564499	-0,000309434	0,000536123
23-Sep-09	0,008195123	0,004858922	-0,006979274	-0,00031212	-0,006497119	0,016608748	-0,003415873	-0,002200783	-0,004004496	0,009834148	0,005830706	-0,005583419	-0,000249696	-0,007146831	0,018269623	-0,002903492	-0,001870666	-0,005205845
24-Sep-09	0,009023651	0,008482327	-0,009556581	-0,017129237	-0,011762884	0	-0,007466312	-0,014179304	-0,010152977	0,010828381	0,010178792	-0,007645265	-0,01370339	-0,012939172	0	-0,006346365	-0,012052408	-0,01319887
25-Sep-09	-0,007433515	-0,012106949	-0,006109338	-0,00425509	0,000570782	-0,026742327	0,005149428	-0,002034007	-0,00059241	-0,008920218	-0,014528339	-0,00488747	-0,003404072	0,00062786	-0,02941656	0,004377014	-0,001728906	-0,000770133
28-Sep-09	0,004001644	0,000624585	0,017652877	0,027374714	0,016296382	-0,025298876	0,015796766	0,017615119	-0,003191672	0,004801973	0,000749502	0,014122302	0,021899771	0,01792602	-0,027828764	0,013427251	0,014972851	-0,004149174
29-Sep-09	0,011414049	0,014048353	-0,00223207	-0,00398085	-0,001162183	0,009018586	-0,001338208	-0,001245038	0,008961924	0,013696859	0,016858024	-0,001785656	-0,00318468	-0,001278401	0,009920445	-0,001137477	-0,001058282	0,011650501
30-Sep-09	-0,009442384	-0,006064639	-0,003333824	-0,006736539	-0,005012834	0,003264897	0,004610893	-0,004051818	-0,000743823	-0,011330861	-0,007277567	-0,002667059	-0,005389231	-0,005514117	0,003591387	0,003919259	-0,003444045	-0,00096697
1-Oct-09	-0,002213036	-0,006405308	-0,026097229	-0,021481345	-0,016913099	-0,015373314	-0,017364366	-0,017376967	-0,003233047	-0,002655643	-0,00768637	-0,020877783	-0,017185076	-0,018604409	-0,016910645	-0,014759711	-0,014770422	-0,004202961
2-Oct-09	-0,020018346	-0,026805495	-0,004515691	-0,015722781	-0,01177715	-0,025040742	0,011724119	-0,016212542	-0,0087413	-0,024022015	-0,032166594	-0,003612553	-0,012578225	-0,012954865	-0,027544816	0,009965501	-0,013780661	-0,01136369
5-Oct-09	0,023026511	0,032177895	0,014765453	0,007461259	0,007110786	-0,005913542	0,019378789	0,008032903	0,001991938	0,027631813	0,038613474	0,011812362	0,005969007	0,007821865	-0,006504896	0,016471971	0,006827968	0,002589519
6-Oct-09	0,031160934	0,044574339	0,013612406	0,026650954	0,022377758	0,001787643	0,004830464	0,023523141	0,013076211	0,037393121	0,053489207	0,010889925	0,021320763	0,024615534	0,001966407	0,004105894	0,01999467	0,016999074
7-Oct-09	-0,008730222	-0,009687353	0,00270795	-0,002989809	-0,005679782	0,011061401	-0,000526698	-0,004043262	0,004295981	-0,010476266	-0,011624824	0,00216636	-0,002391847	-0,00624776	0,012167541	-0,000447693	-0,003436773	0,005584775
8-Oct-09	0,01706096	0,022759764	0,007442123	0,013346692	0,008905403	0,003348606	0,017753912	0,010892793	0,00769598	0,020473152	0,027311717	0,005953698	0,010677354	0,009795943	0,003683467	0,015090825	0,009258874	0,010004774
9-Oct-09	0,006746257	0,004064031	0,005624801	-0,000815511	0,001415209	0,018532577	0,004865809	9,16E-05	0,006176262	0,008095508	0,004876837	0,004499841	-0,000652409	0,00155673	0,020385835	0,004135938	7,78575E-05	0,008029141
12-Oct-09	0,015520491	0,015381762	0,004376823	0,012414134	0,009313514	0,005989183	0,008934388	0,010575071	0,004343661	0,018624589	0,018458114	0,003501458	0,009931307	0,010244865	0,006588101	0,00759423	0,00898881	0,005646759
13-Oct-09	-0,01843108	-0,014092117	-0,002791504	-0,011988795	-0,010825728	0	0	-0,010315897	4,48E-05	-2,21E-02	-0,01691054	-0,002233203	-0,009591036	-0,011908301	0	0	-0,008768512	5,82474E-05
14-Oct-09	0,018883892	0,026777977	0,017393671	0,024175548	0,019596792	-0,001623895	0,023769337	0,019869578	0,016426627	0,02266067	0,032133572	0,013914937	0,019340438	0,021556471	-0,001786285	0,020203936	0,016889141	0,021354615
15-Oct-09	-0,000160911	0,001926307	0,004148815	-0,004000036	-0,006317357	0,017581736	0,007554361	-0,004118031	0,001776709	-0,000193093	0,002311568	0,003319052	-0,003200029	-0,006949093	0,01933991	0,006421207	-0,003500326	0,002309722
16-Oct-09	-0,024346941	-0,034743583	-0,008131019	-0,015099439	-0,006299717	0,00184522	-0,007569466	-0,009167473	-0,00619924	-0,029216329	-0,0416923	-0,006504815	-0,012079551	-0,006929689	0,002029742	-0,006434046	-0,007792352	-0,008059012
19-Oct-09	0,009915384	0,010606877	0,009361385	0,018829544	0,017437916	-0,002054253	0,015572973	0,01594895	0,010830679	0,011898461	0,012728252	0,007489108	0,015063635	0,019181708	-0,002259678	0,013237027	0,013556608	0,014079883
20-Oct-09	0,01507818	0,018463331	-0,006258672	-0,006994001	-0,007240005	0,009753472	-0,029215459	-0,005858889	-0,003248157	0,018093816	0,022155997	-0,005006938	-0,005595201	-0,007964006	0,010728819	-0,02483314	-0,004980056	-0,004222604
21-Oct-09	0,004774399	-0,003019502	-0,008893203	0,003730277	0,002761565	-0,000333813	0,002798402	0,001612484	-0,002497166	0,005729279	-0,003623402	-0,007114562	0,002984222	0,003037722	-0,000367194	0,002378642	0,001370611	-0,003246316
22-Oct-09	-0,005441211	-0,009280968	0,010587366	-0,012169423	-0,009651017	-0,006428974	0,009861728	-0,010527017	-0,005011615	-0,006529453	-0,011137162	0,008469893	-0,009735538	-0,010616119	-0,007071871	0,008382469	-0,008947964	-0,0065151
23-Oct-09	0,007105868	0,010879518	-0,012253261	-0,003943263	0,006736868	0,001539648	-0,016403557	-0,000778076	0,003919997	0,008527042	0,013055422	-0,009802609	-0,00315461	0,007410555	0,001693613	-0,013943023	-0,000661365	0,005095996
26-Oct-09	-0,002934588	-0,010121663	-0,011786491	-0,017235792	-0,009756362	0,007714027	0,000414922	-0,013986319	0,000255686	-0,003521506	-0,012145996	-0,009429193	-0,013788634	-0,010731998	0,00848543	0,000352684	-0,011888371	0,000332392
27-Oct-09	-0,01632457	-0,026367552	-0,003323385	-0,001266274	0,001789718	-0,014596557	-0,03002245	0,000550359	-0,014859632	-0,019589484	-0,031641062	-0,002658708	-0,001013019	0,00196869	-0,016056213	-0,025519083	0,000467805	-0,019317522
28-Oct-09	-0,030082971	-0,030080424	-0,019734359	-0,024931016	-0,023460916	-0,013546473	-0,048646098	-0,021614441	-0,02595065	-0,036099565	-0,036096509	-0,015787487	-0,019944813	-0,025807008	-0,01490112	-0,041349183	-0,018372275	-0,033735845
30-Oct-09	-0,035849614	-0,036051349	-0,006195842	-0,014904187	-0,007091458	-0,004008998	0,022743939	-0,005098468	-0,006025	-0,043019537	-0,043261619	-0,004956674	-0,01192335	-0,007800604	-0,004409898	0,019332348	-0,004333698	-0,0078325
2-Nov-09	0,005735384	-0,001328301	0,006435592	0,002924642	0,011823963	-0,023369712	0,017667081	0,006416061	-0,001535758	0,006882461	-0,001593961	0,005148474	0,002339714	0,013006359	-0,025706683	0,015017019	0,005453652	-0,001996485
3-Nov-09	-0,02390659	-0,030117918	0,002423036	-0,014367602	-0,013272131	0,004210263	0	-0,014107112	-0,007353045	-0,028687908	-0,036141502	0,001938429	-0,011494082	-0,014599344	0,004631289	0	-0,011991045	-0,009558959
4-Nov-09	0,020219135	0,028040939	0,00104211	0,016833799	0,013937989	0	0,02007084	0,016556042	0,018558259	0,024262962	0,033649127	0,000833688	0,013467039	0,015331788	0	0,017060214	0,014072636	0,024125737
5-Nov-09	0,000351028	0,004521631	0,019052883	0,006716638	0,00345923	-0,012971414	0,014029703	0,006450039	0,00236358	0,000421234	0,005425957	0,015242306	0,00537331	0,003805153	-0,014268555	0,011925248	0,005482533	0,003072654
6-Nov-09	-0,006962099	-0,001013832	0,002500083	0,001336473	0,003330642	0,007372851	-0,005414533	0,001380545	0,004129933	-0,008354519	-0,001216598	0,002000066	0,001069178	0,003663706	0,008110136	-0,004602353	0,001173463	0,005368913
9-Nov-09	0,016985685	0,022223315	0,021995171	0,023672397	0,017826815	0,002004252	0,026753968	0,019047949	0,017839994	0,020382822	0,026667978	0,017596137	0,018937918	0,019609497	0,002204677	0,022740873	0,016190757	0,023191992
10-Nov-09	0,00751899	0,007653769	-6,40E-05	-0,001160874	-0,000898172	0,0062745	0,001343224	-0,002355524	0,004411033	0,009022788	0,009184523	-5,1233E-05	-0,000928699	-0,000987989	0,00690195	0,00114174	-0,002002195	0,005734343
11-Nov-09	0,015029496	0,017689104	0,005019358	0,009777103	0,006916092	9,62E-05	0,00192867	0,00648076	0,007978584	0,018035395	0,021226925	0,004015486	0,007821682	0,007607701	0,000105863	0,00163937	0,005508646	0,010372159
12-Nov-09	-0,002417171	-0,006917942	-0,010312341	-0,000774776	0,001840032	-0,006829608	-0,030305118	-0,000105516	-0,010681845	-0,002900605	-0,00830153	-0,008249873	-0,000619821	0,002024035	-0,007512569	-0,02575935	-8,96886E-05	-0,013886399
13-Nov-09	-0,006258617	-0,009044561	0,005722896	0,004029681	0,003764345	-0,003492249	0,013531422	0,001930278	0,002916671	-0,00751034	-0,010853473	0,004578317	0,003223745	0,00414078	-0,003841474	0,011501709	0,001640736	0,003791672
16-Nov-09	0,00685869	0,010121533	0,014363915	0,020535632	0,016162763	0,002133785	0,019719781	0,014123227	0,01569294	0,008230428	0,01214584	0,011491132	0,016428506	0,017779039	0,002347164	0,016761814	0,012004743	0,020400822
17-Nov-09	-0,031914469	-0,034907071	0,000919076	-0,004556587	-0,006860195	-0,006275279	0,011624134	-0,006568908	0,000917437	-0,038297363	-0,041888485	0,000735261	-0,00364527	-0,007546215	-0,006902807	0,009880514	-0,005583572	0,001192668
18-Nov-09	-0,017581763	-0,0164249	-0,000468443	0,001587406	-0,000711078	-0,005475434	-0,013291515	0,000538703	-0,001784346	-0,021098116	-0,01970988	-0,000374754	0,001269925	-0,000782186	-0,006022977	-0,011297788	0,000457898	-0,00231965
19-Nov-09	-0,006598214	-0,013773197	-0,013516784	-0,014870868	-0,014024999	-0,013245613	-0,002845466	-0,015621595	-0,005447913	-0,007917857	-0,016527836	-0,010813427	-0,011896694	-0,015427499	-0,014570174	-0,002418646	-0,013278356	-0,007082287
20-Nov-09	-0,019347799	-0,022447375	-0,003220084	-0,006868283	-0,003099127	-0,005438097	0,007240748	-0,005852463	-0,003116793	-0,023217359	-0,02693685	-0,002576067	-0,005494626	-0,00340904	-0,005981907	0,006154636	-0,004974594	-0,004051831
